ECount,Target,StdDevSources,NSources,Source,Year,AvgSources,QuadClass
15,MAR,0.5070925528,21,BRA,2009,1.4,1
5,NLD,0.5477225575,7,BRA,2006,1.4,2
5,MCO,0.5477225575,7,BRA,2007,1.4,4
5,MYS,0.5477225575,7,BRA,2003,1.4,2
5,SGP,0.5477225575,7,BRA,2008,1.4,2
10,BOL,0.5163977795,14,BRA,1998,1.4,3
5,VNM,0.5477225575,7,BRA,2004,1.4,4
10,AUT,0.5163977795,14,BRA,2001,1.4,1
5,GBR,0.5477225575,7,BRA,1998,1.4,2
10,QAT,0.5163977795,14,BRA,2001,1.4,1
20,IRQ,0.7539370349,28,BRA,1998,1.4,3
25,JOR,0.5,35,BRA,2006,1.4,1
5,EUR,0.894427191,7,BRA,2006,1.4,4
15,MLI,0.5070925528,21,BRA,2009,1.4,1
5,ISR,0.5477225575,7,BRA,2013,1.4,3
20,KHM,0.940324692,28,BRA,2011,1.4,1
5,NOR,0.5477225575,7,BRA,2007,1.4,4
5,SGP,0.5477225575,7,BRA,2014,1.4,3
5,IRQ,0.5477225575,7,BRA,1998,1.4,2
10,SEN,1.2649110641,14,BRA,2014,1.4,2
5,HUN,0.5477225575,7,BRA,2014,1.4,2
15,CZE,0.5070925528,21,BRA,2013,1.4,2
5,KAZ,0.5477225575,7,BRA,2012,1.4,3
5,SAU,0.5477225575,7,BRA,2002,1.4,1
1866,ARG,1.727114441,2609,BRA,2011,1.3981779207,1
93,AUS,1.0848741156,130,BRA,2009,1.3978494624,2
598,CAN,1.651896989,835,BRA,2011,1.3963210702,1
48,SWE,1.1982182399,67,BRA,2014,1.3958333333,1
43,COL,0.9546760828,60,BRA,2014,1.3953488372,4
76,PRY,0.8956032956,106,BRA,2009,1.3947368421,3
