Actor1CountryCode,Actor2CountryCode,Year,ECount,AvgQuadClass
SHN,USA,2012,5,1.0
USA,LAM,2008,5,1.0
SAM,USA,2008,3,1.0
USA,SAM,2008,3,1.0
LUX,USA,2003,16,2.0
USA,ROM,2003,14,1.0
GAB,USA,2003,12,2.5833333333333335
USA,GAB,2003,4,1.0
USA,BRN,2003,9,1.1111111111111112
USA,TGO,2003,7,1.1428571428571428
MAC,USA,2003,6,1.5
USA,MAC,2003,5,2.2
PNG,USA,2003,18,1.0
USA,CAF,2003,14,1.8571428571428572
USA,ISL,2003,53,1.9622641509433962
PLW,USA,2003,17,1.4705882352941178
CRB,USA,2003,10,1.7
COK,USA,2003,4,3.25
WSM,USA,2003,28,1.3928571428571428
MLT,USA,2006,38,1.236842105263158
ATG,USA,2006,22,1.6363636363636365
USA,BRN,2006,10,1.7
BEN,USA,2006,31,1.3225806451612903
USA,BEN,2006,31,1.2258064516129032
BRN,USA,2006,11,1.1818181818181819
GNQ,USA,2006,10,1.0
EAF,USA,2006,1,1.0
USA,EAF,2006,5,1.6
LSO,USA,2006,8,1.5
USA,BTN,2006,35,1.3714285714285714
USA,SUR,2006,24,1.6666666666666667
SAM,USA,2014,7,1.8571428571428572
ROM,USA,2013,4,1.0
ABW,USA,2000,2,1.0
GNB,USA,2000,3,2.3333333333333335
USA,GNB,2000,8,1.25
GAB,USA,2000,7,1.8571428571428572
USA,GAB,2000,1,1.0
USA,KIR,2000,8,1.75
KIR,USA,2000,1,1.0
USA,ABW,2000,2,4.0
BMU,USA,2000,28,1.1428571428571428
CPV,USA,2000,1,1.0
USA,CPV,2000,3,1.0
CYM,USA,2000,3,1.0
USA,BMU,2000,14,1.7857142857142858
SAM,USA,2013,10,1.4
USA,CAS,2007,14,1.6428571428571428
USA,ASA,2007,21,1.3333333333333333
CAS,USA,2007,5,1.4
USA,TUV,2007,6,1.6666666666666667
GNB,USA,2007,14,1.7142857142857142
ROM,USA,2006,16,1.125
USA,MHL,2006,33,1.2727272727272727
USA,PLW,2006,34,1.4705882352941178
USA,VUT,2006,4,1.25
VUT,USA,2006,10,1.1
DMA,USA,2006,12,1.25
USA,DMA,2006,9,1.0
STP,USA,2006,1,1.0
KNA,USA,2006,23,1.173913043478261
MDG,USA,2006,7,1.8571428571428572
KIR,USA,2006,7,1.5714285714285714
USA,KIR,2006,5,3.4
USA,MRT,2006,16,1.9375
USA,ROM,2006,7,1.8571428571428572
USA,BLZ,2006,24,2.0
TCD,USA,1997,10,1.0
USA,TCD,1997,11,1.5454545454545454
FJI,USA,1997,21,1.1904761904761905
LSO,USA,1997,3,1.0
SYC,USA,1997,4,1.5
CYM,USA,1997,3,2.0
USA,CYM,1997,10,2.9
LCA,USA,1997,10,1.0
USA,LCA,1997,5,1.0
USA,ROM,1997,23,1.0
USA,SWZ,1997,14,1.1428571428571428
USA,TON,1997,2,2.0
USA,COM,1997,3,1.0
COK,USA,1997,2,1.0
USA,STP,1997,2,1.0
USA,SAM,1997,2,2.0
USA,ABW,1997,8,1.75
GNB,USA,1997,2,3.0
COM,USA,2010,16,1.75
USA,COM,2010,17,2.0
LUX,USA,2002,23,1.8695652173913044
STP,USA,2002,14,1.3571428571428572
SUR,USA,2002,21,1.8571428571428572
USA,BDI,2002,60,1.6333333333333333
USA,STP,2002,23,1.2173913043478262
USA,GUY,2002,35,1.1428571428571428
GRD,USA,2002,36,1.6944444444444444
USA,DJI,2002,109,1.4862385321100917
USA,LAO,2002,30,2.033333333333333
USA,SUR,2002,20,1.55
BRN,USA,2002,130,1.0615384615384615
KNA,USA,2002,13,1.1538461538461537
SLB,USA,2002,16,1.25
USA,KNA,2002,14,1.0714285714285714
CMR,USA,2002,8,1.125
ATG,USA,2002,52,1.7307692307692308
USA,ATG,2002,33,1.878787878787879
AIA,USA,2002,6,1.0
USA,AIA,2002,4,1.0
USA,TUN,2002,84,1.9047619047619047
CIV,USA,2002,119,1.3949579831932772
ROM,USA,2002,7,1.2857142857142858
USA,CIV,2002,188,1.9361702127659575
USA,DMA,2002,9,2.6666666666666665
USA,WSM,2002,36,1.7777777777777777
WSM,USA,2002,13,1.9230769230769231
BTN,USA,2002,6,1.0
ASA,USA,2002,10,1.3
USA,BLZ,2002,31,1.096774193548387
USA,BTN,2002,6,1.3333333333333333
USA,PRY,2002,58,1.1206896551724137
USA,ASA,2002,8,1.125
MRT,USA,2002,28,1.7857142857142858
USA,MRT,2002,21,1.2380952380952381
BFA,USA,2002,8,2.0
DMA,USA,2002,5,1.0
GAB,USA,2002,46,1.1956521739130435
USA,BFA,2002,11,2.1818181818181817
USA,GAB,2002,37,1.027027027027027
BLZ,USA,2002,38,1.3421052631578947
FSM,USA,2002,29,1.2413793103448276
PRY,USA,2002,64,1.421875
WAF,USA,2002,11,1.1818181818181819
USA,WAF,2002,18,1.2777777777777777
LSO,USA,2002,23,1.8695652173913044
MNG,USA,2002,25,1.08
CPV,USA,2002,5,1.0
SWZ,USA,2002,35,1.6857142857142857
USA,CPV,2002,1,1.0
USA,COG,2002,30,1.2666666666666666
USA,SWZ,2002,38,1.4736842105263157
USA,BRN,2002,114,1.0350877192982457
USA,MCO,2002,17,2.1176470588235294
NRU,USA,2002,7,2.7142857142857144
USA,NRU,2002,7,2.4285714285714284
TGO,USA,2002,5,1.2
USA,TGO,2002,4,1.0
USA,TON,2002,12,2.0
LAO,USA,2002,34,1.7352941176470589
LIE,USA,2002,4,2.5
USA,LIE,2002,2,1.0
USA,MNG,2002,32,1.0625
MLI,USA,2002,11,1.2727272727272727
USA,TUV,2011,20,1.8
EAF,USA,2011,16,1.5
USA,SCN,2014,1,1.0
USA,LAM,2013,15,2.8666666666666667
GNB,USA,1998,10,1.3
SUR,USA,1998,3,2.3333333333333335
USA,SLB,1998,5,1.0
VUT,USA,1998,2,2.0
LCA,USA,1998,4,2.0
CYM,USA,1998,7,1.0
USA,AND,1998,2,3.0
BEN,USA,1998,1,1.0
USA,EAF,2009,17,1.0
USA,ROM,2009,14,1.0
BRB,USA,2002,16,1.25
SAM,USA,2002,14,1.0714285714285714
USA,SAM,2002,13,1.0769230769230769
CYM,USA,2002,9,1.8888888888888888
MUS,USA,2002,16,1.4375
USA,MUS,2002,10,1.0
GNQ,USA,2002,10,1.8
CAS,USA,2002,2,1.0
USA,VCT,2002,5,3.4
LCA,USA,2002,2,1.0
USA,LCA,2002,1,1.0
USA,CRB,2002,3,1.0
USA,MLI,2002,5,1.0
USA,VUT,2002,2,1.0
BMU,USA,2002,21,1.4285714285714286
CRB,USA,2002,6,2.3333333333333335
SHN,USA,2002,3,1.0
USA,SHN,2002,4,1.0
USA,CYM,2002,7,1.8571428571428572
NRU,USA,2009,31,1.0
USA,WLF,2009,1,1.0
USA,NRU,2009,14,1.3571428571428572
USA,TUV,2009,29,1.8620689655172413
USA,COK,2013,12,1.6666666666666667
MLI,USA,2003,46,1.4782608695652173
USA,COM,2003,20,4.0
CAF,USA,2007,50,1.08
VUT,USA,2007,33,1.1515151515151516
USA,DMA,2007,6,1.0
USA,BFA,2007,29,1.1379310344827587
CAU,USA,2007,4,1.0
GNQ,USA,2007,9,1.6666666666666667
USA,GNQ,2007,16,1.625
USA,SAF,2007,8,1.25
USA,LSO,2006,8,1.375
AIA,USA,2006,11,1.0909090909090908
USA,MUS,2006,3,2.0
USA,MLT,2006,28,2.2142857142857144
USA,LAM,2010,2,1.0
EUR,USA,1987,459,1.616557734204793
FRA,USA,1987,988,1.6619433198380567
GBR,USA,1987,1192,1.5553691275167785
GRC,USA,1987,404,1.9356435643564356
IRL,USA,1987,121,1.7024793388429753
IRN,USA,1987,2926,2.121667805878332
IRQ,USA,1987,739,2.3382949932341
ISR,USA,1987,2254,1.681455190771961
ITA,USA,1987,506,1.5276679841897234
JOR,USA,1987,375,1.4533333333333334
NGA,USA,1987,67,1.537313432835821
PAK,USA,1987,294,1.6122448979591837
PAN,USA,1987,405,2.0296296296296297
RUS,USA,1987,4426,1.466109353818346
USA,AFR,1987,669,1.85949177877429
USA,ALB,1987,13,1.0769230769230769
USA,ARG,1987,155,1.5354838709677419
USA,AUS,1987,199,1.3467336683417086
USA,BRA,1987,150,1.3466666666666667
USA,CAN,1987,648,1.5324074074074074
USA,CHN,1987,939,1.579339723109691
USA,CUB,1987,456,1.8771929824561404
USA,DEU,1987,1130,1.9300884955752213
USA,EUR,1987,608,1.7648026315789473
USA,FRA,1987,927,1.6364617044228695
USA,GBR,1987,1082,1.4805914972273568
USA,GRC,1987,356,1.654494382022472
USA,GTM,1987,298,1.3825503355704698
USA,IRN,1987,3005,2.0632279534109816
USA,ISR,1987,2412,1.7193200663349917
USA,JPN,1987,1237,1.608730800323363
USA,KHM,1987,63,1.7142857142857142
USA,MEX,1987,443,1.5237020316027088
USA,NGA,1987,55,1.8
USA,NIC,1987,1418,1.7129760225669957
USA,NLD,1987,86,1.8604651162790697
USA,NMR,1987,23,1.2173913043478262
USA,PAN,1987,407,1.8845208845208845
USA,PGS,1987,259,2.088803088803089
USA,PHL,1987,734,1.7125340599455041
USA,RUS,1987,4580,1.4753275109170305
USA,SAU,1987,244,1.4918032786885247
USA,BEL,1987,94,1.1702127659574468
USA,SEA,1987,50,1.7
USA,VAT,1987,156,1.3974358974358974
ARG,USA,1987,184,1.5
GTM,USA,1987,268,1.2201492537313432
SGP,USA,1987,23,1.6521739130434783
USA,SGP,1987,19,1.368421052631579
AFR,USA,1987,447,1.8881431767337808
AUS,USA,1987,236,1.5
BEL,USA,1987,105,1.542857142857143
CAN,USA,1987,814,1.5982800982800982
CHE,USA,1987,411,1.4476885644768855
CHN,USA,1987,932,1.69206008583691
CYP,USA,1987,112,1.7410714285714286
JPN,USA,1987,1289,1.5104732350659427
MEX,USA,1987,552,1.6123188405797102
POL,USA,1987,769,1.3836150845253576
SAU,USA,1987,275,1.5636363636363637
SVK,USA,1987,23,1.6956521739130435
USA,BLZ,1987,139,1.2446043165467626
USA,CHE,1987,428,1.3598130841121496
USA,IDN,1987,29,1.0344827586206897
USA,VNM,1987,822,1.5
USA,ZAF,1987,210,2.0047619047619047
USA,POL,1987,741,1.4993252361673415
USA,SVK,1987,16,1.625
VNM,USA,1987,827,1.5296251511487304
CRI,USA,1987,451,1.2771618625277161
USA,CYP,1987,69,1.2028985507246377
AGO,USA,1987,228,1.5
ARE,USA,1987,44,1.6818181818181819
BRA,USA,1987,213,1.5023474178403755
CUB,USA,1987,428,1.8901869158878504
DEU,USA,1987,1420,1.9528169014084507
ESP,USA,1987,444,1.8693693693693694
KWT,USA,1987,642,1.6214953271028036
NIC,USA,1987,1582,1.8331226295828065
NOR,USA,1987,68,1.3970588235294117
PER,USA,1987,152,1.3223684210526316
PHL,USA,1987,760,1.7355263157894736
QAT,USA,1987,9,1.2222222222222223
SYR,USA,1987,371,1.646900269541779
USA,AGO,1987,228,1.6710526315789473
USA,CRI,1987,386,1.2927461139896372
USA,ESP,1987,350,1.6257142857142857
USA,KOR,1987,388,1.461340206185567
USA,KWT,1987,678,1.7581120943952802
USA,MAR,1987,14,1.5714285714285714
USA,ARE,1987,50,1.6
USA,QAT,1987,17,1.5294117647058822
COL,USA,1987,251,2.3346613545816735
HND,USA,1987,374,1.7941176470588236
LBN,USA,1987,1628,2.197788697788698
LBY,USA,1987,249,2.357429718875502
LKA,USA,1987,52,1.2692307692307692
USA,NPL,1987,32,1.40625
NZL,USA,1987,97,2.185567010309278
SUR,USA,1987,10,1.2
THA,USA,1987,258,1.682170542635659
USA,COL,1987,208,2.326923076923077
USA,IRQ,1987,674,1.910979228486647
USA,LBN,1987,1477,1.8828706838185512
USA,SYR,1987,490,1.620408163265306
USA,SLV,1987,500,1.652
ALB,USA,1987,13,1.0
SLV,USA,1987,395,1.9518987341772152
TUR,USA,1987,203,1.5812807881773399
USA,AFG,1987,440,1.675
USA,FJI,1987,46,1.8043478260869565
USA,PAK,1987,387,1.7855297157622738
ZAF,USA,1987,140,2.164285714285714
AFG,USA,1987,216,2.009259259259259
BHR,USA,1987,128,1.578125
DOM,USA,1987,79,1.9240506329113924
GEO,USA,1987,198,1.2373737373737375
MDG,USA,1987,5,1.0
NMR,USA,1987,30,1.4
PGS,USA,1987,117,1.982905982905983
SWE,USA,1987,141,1.375886524822695
TZA,USA,1987,26,1.0769230769230769
USA,LAO,1987,156,1.5897435897435896
USA,PRK,1987,97,1.5051546391752577
USA,DOM,1987,67,1.8208955223880596
NAM,USA,1987,15,2.6666666666666665
DZA,USA,1987,46,1.7391304347826086
USA,DZA,1987,34,2.088235294117647
USA,GIN,1987,6,1.6666666666666667
USA,KEN,1987,178,1.646067415730337
USA,LBY,1987,269,2.609665427509294
USA,TCD,1987,166,1.6385542168674698
VEN,USA,1987,148,1.6891891891891893
HTI,USA,1987,153,1.4705882352941178
WST,USA,1987,160,1.49375
IND,USA,1987,88,1.5568181818181819
USA,BHR,1987,100,1.43
USA,HND,1987,312,1.6185897435897436
USA,HTI,1987,231,1.8095238095238095
USA,WST,1987,225,1.36
USA,IND,1987,93,1.6989247311827957
USA,SEN,1987,15,1.2
USA,GHA,1987,9,2.0
EGY,USA,1987,288,1.5451388888888888
LBR,USA,1987,53,1.7358490566037736
MAR,USA,1987,18,2.0
MOZ,USA,1987,54,1.7407407407407407
NPL,USA,1987,19,1.1578947368421053
USA,EGY,1987,257,1.5330739299610896
USA,MOZ,1987,70,1.5714285714285714
USA,GEO,1987,169,1.0710059171597632
CHL,USA,1987,193,1.994818652849741
FIN,USA,1987,55,1.4727272727272727
LCA,USA,1987,5,1.0
MMR,USA,1987,24,1.0
USA,GRD,1987,59,1.2203389830508475
USA,IRL,1987,108,1.7037037037037037
USA,LCA,1987,4,1.0
USA,TUR,1987,173,1.5375722543352601
BGR,USA,1987,75,1.1333333333333333
CZE,USA,1987,33,1.3636363636363635
ETH,USA,1987,54,1.7777777777777777
FJI,USA,1987,26,1.0769230769230769
GUY,USA,1987,51,1.7450980392156863
KOR,USA,1987,353,1.6090651558073654
PSE,USA,1987,200,1.92
USA,ARM,1987,10,1.0
USA,GUY,1987,38,1.3157894736842106
USA,ITA,1987,431,1.4756380510440836
USA,MMR,1987,35,1.2571428571428571
USA,SWZ,1987,1,4.0
USA,BGR,1987,67,1.1343283582089552
USA,LKA,1987,26,2.1538461538461537
USA,PSE,1987,220,1.9090909090909092
BLZ,USA,1987,172,1.3488372093023255
TUN,USA,1987,27,1.3333333333333333
USA,FIN,1987,66,1.5151515151515151
USA,SWE,1987,113,1.3539823008849559
NLD,USA,1987,121,1.43801652892562
AUT,USA,1987,270,1.6703703703703703
KHM,USA,1987,59,2.0508474576271185
OMN,USA,1987,44,1.1818181818181819
PRK,USA,1987,91,1.7912087912087913
USA,CHL,1987,193,1.854922279792746
USA,OMN,1987,50,1.24
USA,AUT,1987,249,1.7228915662650603
USA,VEN,1987,120,1.3
BGD,USA,1987,59,1.6271186440677967
KEN,USA,1987,165,1.8727272727272728
PRT,USA,1987,58,1.5689655172413792
USA,BFA,1987,6,1.5
USA,JAM,1987,56,1.5535714285714286
USA,JOR,1987,259,1.2548262548262548
USA,PRT,1987,47,1.3829787234042554
USA,PER,1987,110,1.5272727272727273
USA,TTO,1987,11,2.6363636363636362
ARM,USA,1987,10,1.8
GNQ,USA,1987,3,1.0
MDV,USA,1987,13,1.4615384615384615
USA,MDV,1987,36,1.8611111111111112
EST,USA,1987,35,2.5428571428571427
LTU,USA,1987,18,1.4444444444444444
MYS,USA,1987,23,1.2608695652173914
USA,MYS,1987,23,2.1739130434782608
VAT,USA,1987,120,1.3916666666666666
GRD,USA,1987,72,1.2916666666666667
SOM,USA,1987,15,1.4
UKR,USA,1987,85,2.011764705882353
USA,BEN,1987,6,2.0
USA,UKR,1987,79,2.0126582278481013
USA,SOM,1987,15,1.9333333333333333
SLB,USA,1987,18,2.6666666666666665
USA,LBR,1987,62,1.7903225806451613
USA,TJK,1987,4,1.0
USA,LTU,1987,10,2.0
URY,USA,1987,55,1.1090909090909091
USA,BHS,1987,34,2.1176470588235294
HUN,USA,1987,47,1.1063829787234043
USA,SLB,1987,31,2.806451612903226
USA,HUN,1987,55,1.1272727272727272
ERI,USA,1987,7,1.5714285714285714
USA,BGD,1987,20,1.5
IDN,USA,1987,52,1.4038461538461537
ISL,USA,1987,158,1.4746835443037976
USA,ISL,1987,159,1.490566037735849
USA,THA,1987,207,1.8647342995169083
AZE,USA,1987,3,1.0
BLR,USA,1987,7,2.142857142857143
KGZ,USA,1987,7,2.142857142857143
LVA,USA,1987,35,1.542857142857143
TJK,USA,1987,2,1.0
TKM,USA,1987,3,1.0
USA,AZE,1987,2,1.0
USA,BLR,1987,17,2.176470588235294
USA,KGZ,1987,9,1.6666666666666667
USA,LVA,1987,31,1.7419354838709677
USA,TKM,1987,11,1.8181818181818181
USA,CZE,1987,19,1.0
PRY,USA,1987,33,1.878787878787879
USA,ETH,1987,59,2.2711864406779663
USA,PRY,1987,67,1.7313432835820894
USA,URY,1987,56,1.1785714285714286
SAS,USA,1987,14,1.0
USA,DNK,1987,53,1.5849056603773586
USA,ZMB,1987,36,1.25
ZMB,USA,1987,59,1.5593220338983051
USA,PLW,1987,16,1.8125
BHS,USA,1987,44,2.159090909090909
DNK,USA,1987,70,1.4428571428571428
MCO,USA,1987,80,1.4625
MLT,USA,1987,4,2.5
USA,NZL,1987,98,1.5204081632653061
USA,TUN,1987,49,1.9591836734693877
USA,MCO,1987,72,1.5277777777777777
LAO,USA,1987,146,1.7328767123287672
USA,UZB,1987,2,1.0
TCD,USA,1987,61,1.3934426229508197
SDN,USA,1987,53,1.9056603773584906
GHA,USA,1987,11,2.0
SEA,USA,1987,30,1.5666666666666667
USA,TZA,1987,30,1.2
USA,ZWE,1987,54,1.6296296296296295
ZWE,USA,1987,55,1.6727272727272726
UGA,USA,1987,15,1.3333333333333333
BDI,USA,1987,9,1.2222222222222223
BMU,USA,1987,36,1.8333333333333333
MKD,USA,1987,2,1.0
USA,MKD,1987,2,1.0
USA,YEM,1987,8,1.0
YEM,USA,1987,5,1.0
COD,USA,1987,11,1.0909090909090908
USA,COD,1987,27,1.1851851851851851
FSM,USA,1987,7,1.8571428571428572
USA,BDI,1987,13,1.4615384615384615
USA,NOR,1987,62,1.596774193548387
BFA,USA,1987,5,1.8
USA,MDG,1987,4,1.0
MUS,USA,1987,6,1.5
USA,MRT,1987,1,1.0
MHL,USA,1987,4,1.0
PLW,USA,1987,3,1.3333333333333333
USA,FSM,1987,2,1.5
USA,MHL,1987,4,1.0
USA,PNG,1987,8,1.875
USA,ERI,1987,5,1.2
USA,MUS,1987,4,2.75
USA,SDN,1987,25,1.52
CMR,USA,1987,8,1.0
SWZ,USA,1987,1,4.0
USA,CMR,1987,19,1.2105263157894737
USA,DJI,1987,4,1.0
USA,RWA,1987,2,4.0
USA,SRB,1987,3,3.0
USA,HRV,1987,4,1.75
USA,SAS,1987,8,1.375
USA,BOL,1987,87,2.0114942528735633
USA,UGA,1987,15,1.9333333333333333
MNG,USA,1987,34,1.0
USA,MNG,1987,43,1.255813953488372
USA,MEA,1987,33,1.606060606060606
BOL,USA,1987,44,1.3636363636363635
USA,BMU,1987,19,1.2105263157894737
AFG,USA,1988,461,1.6898047722342733
BHR,USA,1988,55,1.4545454545454546
CAN,USA,1988,769,1.6033810143042913
CHE,USA,1988,351,1.4074074074074074
COL,USA,1988,267,2.1235955056179776
GBR,USA,1988,1324,1.4712990936555892
HUN,USA,1988,147,1.2312925170068028
ISR,USA,1988,2178,1.6758494031221305
JPN,USA,1988,1036,1.52992277992278
KWT,USA,1988,305,1.6426229508196721
NLD,USA,1988,101,1.4356435643564356
OMN,USA,1988,20,1.2
PNG,USA,1988,6,2.3333333333333335
POL,USA,1988,320,1.384375
RUS,USA,1988,4456,1.4210053859964094
SAU,USA,1988,256,1.49609375
THA,USA,1988,231,1.5411255411255411
USA,BHR,1988,47,1.0638297872340425
USA,CAN,1988,677,1.570162481536189
USA,CHE,1988,411,1.4501216545012166
USA,CHN,1988,818,1.5146699266503667
USA,COL,1988,307,2.1726384364820848
USA,CYM,1988,5,2.6
USA,IRN,1988,2162,2.2400555041628123
USA,JPN,1988,988,1.575910931174089
USA,KWT,1988,254,1.4645669291338583
USA,OMN,1988,21,1.1428571428571428
USA,PER,1988,203,1.3940886699507389
USA,PSE,1988,1010,1.6336633663366336
USA,RUS,1988,4453,1.3772737480350326
USA,SAU,1988,211,1.4739336492890995
USA,VNM,1988,1279,1.4558248631743549
VNM,USA,1988,1245,1.4698795180722892
CRI,USA,1988,290,1.4689655172413794
USA,CRI,1988,273,1.3113553113553114
AGO,USA,1988,470,1.2340425531914894
DEU,USA,1988,1058,1.8714555765595464
IRN,USA,1988,2297,2.2690465824989117
LBN,USA,1988,1391,2.2336448598130842
LKA,USA,1988,26,1.1538461538461537
USA,DEU,1988,807,1.711276332094176
NGA,USA,1988,54,1.6111111111111112
NMR,USA,1988,20,1.6
PSE,USA,1988,654,1.643730886850153
SDN,USA,1988,131,1.9312977099236641
USA,AGO,1988,550,1.3436363636363637
USA,ISR,1988,2617,1.673672143675965
USA,ITA,1988,357,1.7507002801120448
USA,LBN,1988,1196,1.7826086956521738
USA,PGS,1988,136,2.051470588235294
USA,POL,1988,432,1.4027777777777777
USA,SAS,1988,8,1.875
USA,SLV,1988,357,1.4985994397759104
USA,EUR,1988,395,1.7392405063291139
USA,AUT,1988,144,1.625
CUB,USA,1988,627,1.3971291866028708
DOM,USA,1988,57,1.719298245614035
EUR,USA,1988,342,1.5964912280701755
IRQ,USA,1988,554,1.8790613718411553
MCO,USA,1988,51,1.7058823529411764
MUS,USA,1988,10,2.7
NIC,USA,1988,1130,1.7672566371681415
PGS,USA,1988,79,2.189873417721519
PHL,USA,1988,1185,1.6354430379746836
USA,CUB,1988,778,1.3881748071979434
USA,EGY,1988,549,1.4189435336976322
USA,GBR,1988,1228,1.5618892508143323
USA,GRC,1988,358,1.7150837988826815
USA,PHL,1988,1157,1.6499567847882455
USA,MCO,1988,44,1.2272727272727273
AFR,USA,1988,699,1.5608011444921317
ARG,USA,1988,212,1.3537735849056605
BGD,USA,1988,37,1.0810810810810811
BRA,USA,1988,177,1.3333333333333333
CHN,USA,1988,800,1.55125
ESP,USA,1988,375,1.8586666666666667
ITA,USA,1988,446,1.9035874439461884
KEN,USA,1988,80,1.2375
MEX,USA,1988,652,2.0061349693251533
PAK,USA,1988,490,1.5081632653061225
PAN,USA,1988,1946,2.0734840698869474
PER,USA,1988,234,1.4059829059829059
URY,USA,1988,45,1.0444444444444445
USA,AFG,1988,792,1.6224747474747474
USA,BGD,1988,45,1.4
USA,ESP,1988,333,1.6246246246246245
USA,IRQ,1988,640,1.9
USA,NIC,1988,1267,1.9344909234411998
USA,PAN,1988,2222,2.067956795679568
USA,PAK,1988,655,1.5572519083969465
VEN,USA,1988,81,1.3950617283950617
AUT,USA,1988,137,1.6058394160583942
EGY,USA,1988,667,1.3073463268365817
GRC,USA,1988,517,2.0889748549323017
KAZ,USA,1988,11,1.5454545454545454
KOR,USA,1988,276,2.1739130434782608
USA,FRA,1988,479,1.5260960334029228
USA,GTM,1988,193,1.3730569948186528
USA,KOR,1988,242,1.8181818181818181
USA,MEX,1988,671,2.1400894187779436
USA,KAZ,1988,12,1.5
BHS,USA,1988,39,2.2051282051282053
HTI,USA,1988,235,1.9574468085106382
PRK,USA,1988,138,2.0072463768115942
USA,ARM,1988,157,1.4331210191082802
USA,BHS,1988,24,1.8333333333333333
USA,GUY,1988,22,1.3636363636363635
USA,HTI,1988,367,2.4196185286103544
USA,LBY,1988,323,2.7987616099071206
USA,PRY,1988,37,1.5135135135135136
USA,SVK,1988,45,1.511111111111111
USA,HND,1988,830,2.2265060240963854
USA,ZWE,1988,47,1.851063829787234
ZWE,USA,1988,37,2.135135135135135
MYS,USA,1988,37,1.2702702702702702
HND,USA,1988,623,1.8170144462279294
WST,USA,1988,95,1.3789473684210527
LBY,USA,1988,131,1.984732824427481
USA,TUR,1988,199,1.7989949748743719
TUR,USA,1988,161,1.434782608695652
USA,AFR,1988,707,1.5855728429985856
USA,WST,1988,166,1.5301204819277108
USA,ZAF,1988,232,1.5646551724137931
BRB,USA,1988,11,1.9090909090909092
CHL,USA,1988,150,1.74
GRD,USA,1988,47,1.4680851063829787
GTM,USA,1988,185,1.1783783783783783
LCA,USA,1988,5,1.0
SLV,USA,1988,316,1.5158227848101267
USA,KEN,1988,96,1.5208333333333333
USA,PRT,1988,51,1.0784313725490196
USA,LCA,1988,1,1.0
FRA,USA,1988,547,1.4570383912248628
JOR,USA,1988,489,1.3660531697341514
USA,BRA,1988,175,1.542857142857143
UGA,USA,1988,35,1.4857142857142858
USA,UGA,1988,79,1.5316455696202531
AUS,USA,1988,190,1.3789473684210527
IRL,USA,1988,168,1.9226190476190477
NZL,USA,1988,66,1.878787878787879
SGP,USA,1988,97,1.907216494845361
USA,AUS,1988,150,1.2933333333333332
USA,IRL,1988,188,2.0531914893617023
USA,NZL,1988,60,2.033333333333333
USA,MEA,1988,32,1.5
MHL,USA,1988,7,1.1428571428571428
USA,THA,1988,231,1.5627705627705628
BLZ,USA,1988,131,1.549618320610687
USA,ARG,1988,205,1.3073170731707318
USA,CHL,1988,177,1.8644067796610169
USA,ECU,1988,75,1.28
USA,SYR,1988,383,1.3942558746736293
USA,KHM,1988,161,1.8198757763975155
SVK,USA,1988,41,1.5609756097560976
SYR,USA,1988,507,1.6134122287968442
BOL,USA,1988,96,1.9479166666666667
PLW,USA,1988,31,1.1935483870967742
USA,BOL,1988,116,1.853448275862069
USA,PLW,1988,29,1.4827586206896552
ZAF,USA,1988,236,1.61864406779661
USA,SDN,1988,88,1.5568181818181819
TUN,USA,1988,110,1.3363636363636364
USA,PRK,1988,119,1.6722689075630253
USA,TUN,1988,109,1.2568807339449541
CZE,USA,1988,48,1.3958333333333333
USA,CZE,1988,53,1.3962264150943395
USA,HRV,1988,9,2.2222222222222223
ALB,USA,1988,6,1.0
USA,IND,1988,52,1.4423076923076923
USA,ALB,1988,21,1.8095238095238095
USA,BMU,1988,8,2.0
USA,SEA,1988,59,1.6440677966101696
USA,TZA,1988,42,1.5
HRV,USA,1988,4,2.75
MKD,USA,1988,4,1.0
USA,LTU,1988,19,1.4210526315789473
USA,MKD,1988,16,1.8125
USA,NAM,1988,97,1.6701030927835052
IND,USA,1988,62,1.7258064516129032
NAM,USA,1988,48,1.6458333333333333
USA,CRB,1988,2,1.0
KHM,USA,1988,83,1.783132530120482
UKR,USA,1988,27,1.1851851851851851
COD,USA,1988,24,1.3333333333333333
COG,USA,1988,22,1.0454545454545454
USA,BRB,1988,2,1.0
USA,CAF,1988,2,2.5
USA,NGA,1988,58,1.8103448275862069
USA,URY,1988,42,1.0714285714285714
USA,VAT,1988,64,1.59375
VAT,USA,1988,43,1.5348837209302326
BFA,USA,1988,5,3.2
IDN,USA,1988,66,1.4696969696969697
MMR,USA,1988,54,1.6481481481481481
MOZ,USA,1988,41,1.3170731707317074
SEA,USA,1988,29,1.3103448275862069
USA,BFA,1988,2,2.0
USA,IDN,1988,62,1.6774193548387097
USA,MMR,1988,106,2.0849056603773586
USA,MYS,1988,27,1.2962962962962963
USA,SGP,1988,81,1.8271604938271604
USA,BEL,1988,87,1.5172413793103448
USA,GEO,1988,98,1.0204081632653061
USA,MDV,1988,29,2.0689655172413794
USA,MOZ,1988,73,1.3835616438356164
BMU,USA,1988,16,1.8125
MAR,USA,1988,69,1.681159420289855
NOR,USA,1988,47,1.6382978723404256
USA,FJI,1988,3,1.0
USA,MAR,1988,71,1.352112676056338
USA,NOR,1988,35,1.6571428571428573
USA,BGR,1988,63,1.0634920634920635
USA,HUN,1988,182,1.3461538461538463
